Identifiant,Url,Titre,Latitude,Longitude,Resume,Capacite_accueil,NombreSdB,NbChambres,NbLits,Type_logement,type_propriete,type_lit,Animal_sur_place,Cuisine,Internet,television,produits_base,Shampooing,Chauffage,Climatisation,machine_laver,seche_linge,parking_sur-place,wifi,television_cable,petit_dejeuner,animaux_acceptes,pourEnfants_famille,adapte_evenements,logement_fumeur,accessibilite,Ascenseur,cheminee_interieur,Interphone,Portier,Piscine,Jacuzzi,salle_sport,Entree_24-24,Cintres,fer_repasser,seche_cheveux,espace_travail_ordi,detecteur_fumee,monoxyde_carbone_detect,kit_secours,fiche_securite,extincteur,porte_chambre_verrou,rection_semaine,reduction_mois,surcout_voyageur_supp,frais_menage,Caution,conditions_annulation,Description,reglement_interieur,duree_minimale_sejour,Prix_Estime 
14610978,https://www.airbnb.fr/rooms/14610978,"Appartement calme avec une grande terrasse,",44.8681935657,-0.5492774962,"Vous apprécierez mon logement pour Tram b arrêt rue achard à 200m, le Lidl est un arrêt de tram. , le confort, le calme. . Mon logement est parfait pour les couples et les voyageurs en solo.",4,1,1,0,Logement entier,Appartement,nan,nan,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,15,290,nan,"Vous apprécierez mon logement pour Tram b arrêt rue achard à 200m, le Lidl est un arrêt de tram. , le confort, le calme. . Mon logement est parfait pour les couples et les voyageurs en solo.","Ne convient pas aux animaux

Ne convient pas aux enfants (0-12 ans)

L'entrée dans les lieux se fait après 15:00

",7,79.28899034146434
14620738,https://www.airbnb.fr/rooms/14620738,Chambre avec salle de bain à Saint-Seurin,44.8439629901,-0.5863844851,"Notre appartement de 85 m2  se situe dans le centre-ville de Bordeaux proche de toutes les activités, transports et équipements nécessaires pour découvrir  la ville. Tout  récemment rénové dans un immeuble du XVIIIème siècle, c'est un lieu très confortable et plein de charme grâce à la grande terrasse plein sud, la végétation et le calme tout en étant au coeur de Bordeaux.",2,1,1,1,Chambre privée,Appartement,Vrai lit,nan,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,20,0,100,nan,"Notre appartement de 85 m2  se situe dans le centre-ville de Bordeaux proche de toutes les activités, transports et équipements nécessaires pour découvrir  la ville. Tout  récemment rénové dans un immeuble du XVIIIème siècle, c'est un lieu très confortable et plein de charme grâce à la grande terrasse plein sud, la végétation et le calme tout en étant au coeur de Bordeaux.","Non fumeur

Ne convient pas aux animaux

Pas de fête ni de soirée

L'entrée dans les lieux se fait après 15:00

",1,54.22960068207976
14651087,https://www.airbnb.fr/rooms/14651087,Chambre Calme proche commerces et Centre ville,44.8610880914,-0.5648920597,Mon logement est proche des transports en commun et du centre ville. Vous apprécierez mon logement pour l'emplacement. Mon logement est parfait pour les voyageurs en solo.,1,1,1,1,Chambre privée,Appartement,Vrai lit,nan,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,10,30,0,5,0,nan,Mon logement est proche des transports en commun et du centre ville. Vous apprécierez mon logement pour l'emplacement. Mon logement est parfait pour les voyageurs en solo.,"Non fumeur

Ne convient pas aux animaux

Pas de fête ni de soirée

Ne convient pas aux enfants (0-12 ans)

L'entrée dans les lieux se fait après 15:00

",2,44.276854422321776
14669779,https://www.airbnb.fr/rooms/14669779,Appartement au coeur de St Pierre,44.8395145661,-0.5677470713,"Mon logement est proche de l'art et la culture et les restaurants. Vous apprécierez mon logement pour les gens, l'ambiance, le quartier et les espaces extérieurs. Mon logement est parfait pour les couples, les voyageurs en solo et les voyageurs d'affaires.

Appartement de 35 m2. Comportant une cuisine équipée, une salle d'eau, wc séparés, une chambre de 20 M2, un patio de 15 M2.

Dans un des quartiers les plus vivants, mais au calme, lorsque vous avez fermé la porte de l'appartement.

Vous êtes chez vous, et avez donc accès à tout

Un plan de Bordeaux est à votre disposition, et je serais là pour vous indiquer où aller, où diner ou déjeuner selon vos attentes et affinités.

Le quartier Saint Pierre, est le quartier le plus vivant de Bordeaux.
Restaurants, places animées, pubs... 
mais aussi la place de la bourse, le miroir d'eau, la porte Caillaux, le plus grand miroir d'eau d'Europe, la rue St Catherine (plus longue rue piétonne d'Europe)...Le chemin de Compostelle
Et passé la porte de l'appartement, vous êtes au calme !

La ligne de tramway passe à 2 pas de l'appartement.
La gare se situe à quelques arrêts de là.

L'appartement est équipé de vaisselle, verres, flûtes à champagne, bouilloire, cafetière, couverts, réfrigérateur, plaques de cuissons... De quoi cuisiner ce que vous pourrez acheter au carrefour market d'à côté, ou sur le marché des Chartrons",2,15,1,1,Logement entier,Appartement,Vrai lit,nan,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,15,250,nan,"Le logement

Appartement de 35 m2. Comportant une cuisine équipée, une salle d'eau, wc séparés, une chambre de 20 M2, un patio de 15 M2.

Dans un des quartiers les plus vivants, mais au calme, lorsque vous avez fermé la porte de l'appartement.

Accès des voyageurs

Vous êtes chez vous, et avez donc accès à tout

Échanges avec les voyageurs

Un plan de Bordeaux est à votre disposition, et je serais là pour vous indiquer où aller, où diner ou déjeuner selon vos attentes et affinités.

Le quartier

Le quartier Saint Pierre, est le quartier le plus vivant de Bordeaux.

Restaurants, places animées, pubs... 

mais aussi la place de la bourse, le miroir d'eau, la porte Caillaux, le plus grand miroir d'eau d'Europe, la rue St Catherine (plus longue rue piétonne d'Europe)...Le chemin de Compostelle

Et passé la porte de l'appartement, vous êtes au calme !

Transports

La ligne de tramway passe à 2 pas de l'appartement.

La gare se situe à quelques arrêts de là.

Autres remarques

L'appartement est équipé de vaisselle, verres, flûtes à champagne, bouilloire, cafetière, couverts, réfrigérateur, plaques de cuissons... De quoi cuisiner ce que vous pourrez acheter au carrefour market d'à côté, ou sur le marché des Chartrons","L'entrée dans les lieux se fait après 15:00

",1,59.10188484611899
14703392,https://www.airbnb.fr/rooms/14703392,Bel appartement 2 pièces terrasse hyper centre,44.8319467127,-0.5711534104,"Appartement 2 pièces en hyper centre, dans un immeuble de veilles pierres, dans une rue calme parallèle à la rue commerçante Sainte Catherine.
Proche bus et tram. A 15 min à pieds de la gare de Bordeaux, à quelques minutes à pieds des quais de la Garonne.
Fonctionnel et équipé, cet appartement peut accueillir 3 personnes. Le plus, une belle terrasse. Idéal pour découvrir la ville de Bordeaux.

De la gare, le bus vous dépose à la Victoire et le tram peut vous rapprocher de Saint Michel.",3,1,1,2,Logement entier,Appartement,nan,nan,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,20,30,5,0,0,nan,"Transports

De la gare, le bus vous dépose à la Victoire et le tram peut vous rapprocher de Saint Michel.","Non fumeur

Ne convient pas aux animaux

Pas de fête ni de soirée

L'entrée dans les lieux se fait après 15:00

- Possible de fumer en terrasse",2,56.21657692591998
14721762,https://www.airbnb.fr/rooms/14721762,Havre de paix à Bordeaux,44.8313160309,-0.5898385086,"Bonjour,
Mon appartement se situe à 15 minutes à pieds du centre et à 5 minutes à pieds du tramway (arrêt Hôtel de Police). Il est très spacieux et confortable. 
Il est adapté aux couples, voyageurs d'affaires, familles (avec enfants) et grands groupes.",5,1,1,0,Logement entier,Appartement,nan,nan,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,49,0,0,0,nan,"Bonjour,

Mon appartement se situe à 15 minutes à pieds du centre et à 5 minutes à pieds du tramway (arrêt Hôtel de Police). Il est très spacieux et confortable. 

Il est adapté aux couples, voyageurs d'affaires, familles (avec enfants) et grands groupes.","Non fumeur

Ne convient pas aux animaux

Pas de fête ni de soirée

Ne convient pas aux bébés (moins de 2 ans)

L'entrée dans les lieux se fait après 15:00

",1,75.75456663642854
14723698,https://www.airbnb.fr/rooms/14723698,Chambre agréable en plein cœur de Bordeaux,44.8401365467,-0.5746426014,"La chambre est en plein centre ville, entre Peyberland, la place de la bourse et le Grand Théâtre. Vous trouverez à deux pas restaurants, magasins, monop', le fameux miroir d'eau ainsi que toutes les lignes de tramway. 
Vous apprécierez le logement pour sa verrière, la fraîcheur de l'appart' l'été, la collection de 437 VHS, l'emplacement, l'ambiance, notre discrétion. 
Ce petit paradis est parfait pour les couples, les voyageurs en solo ou d'affaires et les compagnons à quatre pattes.",2,5,1,1,Chambre privée,Appartement,Vrai lit,nan,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,21,49,0,0,0,nan,"La chambre est en plein centre ville, entre Peyberland, la place de la bourse et le Grand Théâtre. Vous trouverez à deux pas restaurants, magasins, monop', le fameux miroir d'eau ainsi que toutes les lignes de tramway. 

Vous apprécierez le logement pour sa verrière, la fraîcheur de l'appart' l'été, la collection de 437 VHS, l'emplacement, l'ambiance, notre discrétion. 

Ce petit paradis est parfait pour les couples, les voyageurs en solo ou d'affaires et les compagnons à quatre pattes.","L'entrée dans les lieux se fait après 15:00

",1,49.432758840302085
14727643,https://www.airbnb.fr/rooms/14727643,Bel appartement en plein coeur de Bordeaux,44.8388683347,-0.5685797991,"Mon logement est proche des restaurants, des magasins, des sorties art et culture, des magasins, des parcs, de tout type de moyens de transport etc... Mon logement est parfait pour les couples, les voyageurs en solo et les voyageurs d'affaires.",4,1,1,1,Logement entier,Appartement,Vrai lit,nan,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,10,0,0,0,nan,"Mon logement est proche des restaurants, des magasins, des sorties art et culture, des magasins, des parcs, de tout type de moyens de transport etc... Mon logement est parfait pour les couples, les voyageurs en solo et les voyageurs d'affaires.","Pas de fête ni de soirée

Ne convient pas aux enfants (2-12 ans)

L'entrée dans les lieux se fait après 15:00

",5,65.51758388067537
14742692,https://www.airbnb.fr/rooms/14742692,T3 charme au coeur de la vieille ville + parking,44.8400981081,-0.5681377198,"Idéalement situé, mon logement est parfait pour les couples, les voyageurs en solo,et les familles avec enfants. Vous pourrez découvrir Bordeaux et ses alentours en profitant d'une situation exceptionnelle au coeur de la vieille ville, patrimoine mondial de l'UNESCO.
Le logement est accompagné d'un parking sécurisé.
L'appartement est situé dans une rue semi-piétonne, les chambres sont situées coté cour. 
2 chambres avec lit double, dont une avec lit au sol, + 1 canapé lit dans le séjour

L’appartement est situé en plein centre du quartier Saint Pierre, dans le cœur historique de Bordeaux, avec ses vieilles ruelles pittoresques. 
Il est l’un des plus beaux quartiers de la ville avec la place de la Bourse, la place du parlement, la porte Cailhau, etc
Plein de vie et d’animation, ce quartier propose de nombreux cafés et restaurants.

Notre logement est situé à moins de 5 min à pied du Tramway A et B, et des stations VCub",5,1,2,3,Logement entier,Appartement,nan,nan,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,15,0,0,0,0,nan,"Le quartier

L’appartement est situé en plein centre du quartier Saint Pierre, dans le cœur historique de Bordeaux, avec ses vieilles ruelles pittoresques. 

Il est l’un des plus beaux quartiers de la ville avec la place de la Bourse, la place du parlement, la porte Cailhau, etc

Plein de vie et d’animation, ce quartier propose de nombreux cafés et restaurants.

Transports

Notre logement est situé à moins de 5 min à pied du Tramway A et B, et des stations VCub","Non fumeur

Ne convient pas aux animaux

Pas de fête ni de soirée

Ne convient pas aux bébés (moins de 2 ans)

L'entrée dans les lieux se fait après 15:00

",3,91.00586198934525
14742902,https://www.airbnb.fr/rooms/14742902,T2 hyper centre rue sainte Catherine,44.8375134156,-0.5728151177,"Notre appartement est au cœur du centre historique de Bordeaux, au 3ème étage, dans la rue piétonne principale, au pied du tramway, à proximité immédiate des monuments touristiques, des commerces, des quais, des musées, ainsi que des restaurants et des bars.
Vous l'apprécierez pour son emplacement hyper central, le charme de l'ancien avec de la pierre bordelaise, le calme de la chambre qui donne sur une cour. 
Il est adapté pour les couples, les voyageurs en solo et les voyageurs d'affaires.

Nous sommes un jeune couple et nous mettons à disposition notre appartement pendant nos vacances ou déplacements.

L'appartement est un T3, mais la deuxième chambre est en travaux donc inaccessible.

Lors de notre absence, c'est ma sœur Carole ou son mari Yvan qui habitent à 5 minutes à pieds qui pourront répondre à vos questions, vous donner des conseils pour bien profiter de notre belle ville.

La rue sainte Catherine est la rue piétonne principale du centre historique de Bordeaux, vous y trouverez immédiatement de nombreux bars et restaurants pour tous les goûts, des grands magasins et des petites boutiques, un supermarché à 5 minutes à pieds, une pharmacie.

La station de tramway Ste Catherine est à 1 minute à pieds (Tram A). La station Pey Berlan est à 5 minutes (A et B). La station Porte de Bourgogne à 7 minutes (A et C). La gare est à 13 minutes en tram. Il y a une station de vélo VCub à 50 mètres.",2,1,1,1,Logement entier,Appartement,nan,nan,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,15,0,0,20,300,nan,"Le logement

Nous sommes un jeune couple et nous mettons à disposition notre appartement pendant nos vacances ou déplacements.

Accès des voyageurs

L'appartement est un T3, mais la deuxième chambre est en travaux donc inaccessible.

Échanges avec les voyageurs

Lors de notre absence, c'est ma sœur Carole ou son mari Yvan qui habitent à 5 minutes à pieds qui pourront répondre à vos questions, vous donner des conseils pour bien profiter de notre belle ville.

Le quartier

La rue sainte Catherine est la rue piétonne principale du centre historique de Bordeaux, vous y trouverez immédiatement de nombreux bars et restaurants pour tous les goûts, des grands magasins et des petites boutiques, un supermarché à 5 minutes à pieds, une pharmacie.

Transports

La station de tramway Ste Catherine est à 1 minute à pieds (Tram A). La station Pey Berlan est à 5 minutes (A et B). La station Porte de Bourgogne à 7 minutes (A et C). La gare est à 13 minutes en tram. Il y a une station de vélo VCub à 50 mètres.","Non fumeur

Ne convient pas aux animaux

Pas de fête ni de soirée

L'heure d'entrée dans les lieux est 19:00 - 21:00.

",4,62.17188116653142
